NumeroRegistro;Status;Restricao;DataConcessao;DataValidade;DataCancelamento;RazaoSocial;CnpjCpf;Telefone;Logradouro;Numero;Complemento;Cep;Bairro;Municipio;Uf;Email;Fabricante;Pac;PortariaInmetro;Familia;Certificado;ModeloCertificado;QuantidadeItens;ProdutoImportado;PaisOrigem;ItemMarca;ItemModelo;ItemDescricao;ItemCodigodeBarra;ItemStatus;ItemDataAlteracao
939536/1949;Ativo;;14/05/2026;;;UNI-ART IMPORT LTDA.;68168368000105;11952844300;AV DAS INDUSTRIAS ;755;;13288163;DIST.INDL B. STORANI;VINHEDO;SP; www.unitoys.com.br;QINGYUAN XINGLONG BALL PRODUCING CO., LTD.;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2985326;Modelo 5;;S;China, República Popular;UNITOYS;ANDADOR COM EMPURRADOR - N/A - 3726 AZUL/3726 ROSA;MAT:PP, POLIÉSTER E AÇO/DIM:50X60X102 CM/SIS_TRAV:LIBERAÇÃO EM DUAS AÇÕES CONSECUTIVAS/SIS_MONT E FERRG:MANUAL (SEM FERRAMENTA)/ACESS:N/A/CARACTERISTICAS DO MODELO:ANDADOR COM BANDEJA MUSICAL;7908901504395|7908901504401;Incluido;14/05/2026
782726/1935;Inativo;;19/06/2023;;;VANMAX COMERCIO LTDA;84114198000124;9231337050;RUA CEL SERGIO PESSOA;91;;69005030;CENTRO;MANAUS;AM;GERENTEDEVENDAS@VANMAX.COM.BR;PINGHU SHI XIAOTIANDI CHILDREN´S PRODUCTS FACTORY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1811123;;;S;China, República Popular;BRINKMAX;997A/ NOME COMERCIAL: ANDAJÁ/VERSÕES: AZUL - 582597/ROSA - 582596/VERMELHO - 582598/VERMELHO/BRANCO - 582599 - MAT.: FERRO,POLIPROPILENO E POLIÉSTER/DIM.:67X57X54CM;SIST.DE TRAVA.:LIBERAÇÃO EM DUAS AÇÕES CONSECUTIVAS/SIST.DE MONT.E FERR.MAN.(SEM FERRAMENTA)/ACESSÓRIOS: BRINQUEDO/CARACTERISTICAS DO MODELO: ANDADOR INFANTIL COM BRINQUEDO ACOPLADO;7890785825966|7890785825973|7890785825980|7890785825997;Incluido;19/06/2023
233540/1976;Ativo;;15/12/2023;;;MADHULA COMERCIO DE ARTIGOS ELETROELETRONICOS LTDA;03838532000190;62811924131;Rua Marcilio Dias;166;;69005270;Centro;Manaus;AM;dgjohnny@gmail.com;PINGHU SHI XIAOTIANDI CHILDREN''S PRODUCTS FACTORY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1983523;;;S;China, República Popular;BENMEK;ANDADOR MADHULA/REF.: MA100/VERSÕES:Verde e Azul - MA100VA,Rosa e Roxo - MA100RR,Branco e Azul Escuro - MA100BAE,Amarelo e Vermelho - MA100AV;MAT:PP, FERRO E POLIÉSTER/DIMEN.:63 X 57 X 53 CM/SIST. TRAVAMENTO:Liberação em duas ações consecutivas/SIST. MONTAGEM E FERRAGEM:MANUAL(SEM FERRAMENTA)/ACESS.:n/a/CARACTERÍSTICAS: ANDADOR COM BRINQUED;6901031000158;Incluido;15/12/2023
527544/2002;Ativo;;07/08/2024;;;AMAZONAS IMPORTADOS LTDA;07269201000138;9691131654;Rua Independência;175;;68900090;Central;Macapa;AP;adriana.abreu@amazonasimportados.com.br;YIWU BALBIAN ELECTRONIC TECHNOLOGICAL CO., LTD;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2086424-3;;;S;China, República Popular;LÉ PETIT;MODE,BABY WALKER/REF:LP-9824/ CONT: ANDADOR COM BRINQUEDO ACOPLADO:/VERSÕES:AZUL,VERDE,ROSA.;MATL:PP E POLIÉSTER/DIM:66X54X52CM/SIST DE TRAV:LIBERAÇÃO EM DUAS AÇÕES CONSECUTIVAS/SIST DE MONT E FERR :MANUAL (SEM FERRAMENTA)/ACESSÓRIOS:N/A.CARACT DO MODELO:;7453116003640;Incluido;07/08/2024
163005/1991;Ativo;;22/11/2023;;;JASSUMAL LTDA;04214425000154;62811924131;AV SETE SETEMBRO;852;;69005140;CENTRO;MANAUS;AM;dgjohnny@gmail.com;PINGHU SHI XIAOTIANDI CHILDREN?S PRODUCTS FACTORY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1984323;;;S;China, República Popular;BABY SPORTS;ANDADOR JASSUMAL /REF: BS103 /VERSÕES:Azul Claro e Escuro - BS103A/Rosa Claro e Escuro - BS103R/Roxo e Rosa Escuro - BS103RR;MATERIAL:PP, FERRO E POLIÉSTER|DIMENSÕES:63 X 57 X 53 CM|SISTEMA DE TRAVAMENTO:LIBERAÇÃO EM DUAS AÇÕES CONSECUTIVAS|SISTEMA DE MONTAGEM E FERRAGEM:MANUAL (SEM FERRAMENTA)|ACESSÓRIOS:N/A|CARACTERISTICA;6901041000155;Incluido;22/11/2023
726410/1950;Inativo;;09/02/2022;;;COMPANHIA DOREL BRASIL PRODUTOS INFANTIS;10659948000107;02135547024;Av. Nilo Peçanha;1516 /1582;Térreo;28030035;Pq dos Rodoviários;Campos dos Goytacaze;RJ;mariana.magalhaes@dorel.com.br;Dong Guan Hua Song Plastic Products Co.Ltd;Andadores Infantis;Portaria Inmetro nº 42 de 19/01/2018;;IN1512522;;;S;China, República Popular;Safety 1st;11389.  Melody Garden;Pol.,PP,Aço. 65x55x66cm. Aut.c/lib.em 2 ações consec.,Manual. Acessórios: Brinquedo(centro de atividades);9312541727119;Incluido;09/02/2022
501375/2016;Ativo;;06/09/2024;;;TUTTI BABY INDUSTRIA E COMERCIO DE ARTIGOS INFANTIS LTDA;06981862000129;4733794000;Rod. Guilherme Jensen, SC413, km13;0;Galpão 01;89108000;Distrito Industrial;Massaranduba;SC;certificacao@tuttibaby.com.br;TUTTI BABY INDUSTRIA E COMERCIO DE ARTIGOS INFANTIS LTDA;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2321524;;;N;Brasil;TUTTI BABY;ANDADOR COMFORT/REF.ANDADOR COMFORT 40.005/40005004/40005003/40005011/40005028/40005007/40005010/40005006/40005029;MAT:PLAST.ENG/ALGODÃO/DIMEN:48X60,5X70CM/SIST.DE TRAV:DOIS DISP.DE TRAV.INDEP.SENDO OP.SIMUL/SIST.DE MONT.FERR:OUTROS:PARAF,MONT.PEÇAS PLAST./ACESS:BANDEIJA C/ BRINQ/CARAC.DO MOD:ANDADOR C/BRINQUEDO;7898431502063|7898431502070|7898431502087|7898431502094|7898431502100|7898431502117|7898431502124|7898431502131;Incluido;06/09/2024
821559/1928;Ativo;;15/11/2024;;;HCM INDUSTRIA E IMPORTACAO LTDA;12538691000160;37998767200;RUA SERGIPE ;1963;;35591096;SANTA ALEXANDRINA;LAGOA DA PRATA;MG;compras.hcmmalta@gmail.com;HCM INDUSTRIA E IMPORTACAO LTDA;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2431224-2;;;N;Brasil;JUMBO BABY;ANDADOR MUSICAL MEGALUXO JUMBO BABY/AZUL/ROSA/VERMELHO/LARANJA, CARAC.D/MODEL:ANDADOR COM BRINQUEDO NA BANDEJA;MAT.:POLIPROPILENO(PP)/ACO CARBONO(FERRAGENS)/TECIDO(POLIÉSTER)/DIM:69,5X58,5X14,5/SIS.D/TRAV.:LIB.EM 2AS.CON./SIS.D/MONT.E FERR.:MAN.(S/FERR.)/ACESS.:ASSE/FORR.P/OS PÉS/EMP./PAI.MUS;7898947715063|7898947715070|7898947715087|7898947715094;Incluido;15/11/2024
115563/1955;Ativo;;07/02/2022;;;TUTTI BABY INDUSTRIA E COMERCIO DE ARTIGOS INFANTIS LTDA;06981862000129;4733794000;Rod. Guilherme Jensen, SC413, km13;0;;89108000;Distrito Industrial;Massaranduba;SC;certificacao@tuttibaby.com.br;TUTTI BABY INDUSTRIA E COMERCIO DE ARTIGOS INFANTIS LTDA;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2869325;Modelo 5;;N;Brasil;TUTTI BABY;ANDADOR SAFARI II-ANDADOR 40.002-40002003/40002004/40002007/40003004/40004002/40004003;MAT:PP E ALGODAO/DIM:51X61X70CM/SIS_TRAV:DOIS DISPOS TRAV INDEPEND SENDO OPER SIMULTÂNEAM./SIS_MONT/FERRG:REBITES,PARAFUSOS E ENCAIXE DE PÇS PLAST/ACESS:BAND. COM BRINQ/CARAC. DO MOD.:AND. C/ BRINQ NA;7898431501615|7898431501622|7898431501639|7898431501684|7898431501691|7898431501707;Excluido;27/02/2026
409567/1981;Ativo;;22/11/2023;;;JASSUMAL LTDA;04214425000154;62811924131;AV SETE SETEMBRO;852;;69005140;CENTRO;MANAUS;AM;dgjohnny@gmail.com;PINGHU SHI XIAOTIANDI CHILDREN?S PRODUCTS FACTORY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1984323;;;S;China, República Popular;BABY SPORTS;ANDADOR JASSUMAL /REF: BS103 /VERSÕES:Azul Claro e Escuro - BS103A/Rosa Claro e Escuro - BS103R/Roxo e Rosa Escuro - BS103RR;MATERIAL:PP, FERRO E POLIÉSTER|DIMENSÕES:63 X 57 X 53 CM|SISTEMA DE TRAVAMENTO:LIBERAÇÃO EM DUAS AÇÕES CONSECUTIVAS|SISTEMA DE MONTAGEM E FERRAGEM:MANUAL (SEM FERRAMENTA)|ACESSÓRIOS:N/A|CARACTERISTICA;6901041000155;Incluido;22/11/2023
761859/1998;Ativo;;15/12/2023;;;MADHULA COMERCIO DE ARTIGOS ELETROELETRONICOS LTDA;03838532000190;62811924131;Rua Marcilio Dias;166;;69005270;Centro;Manaus;AM;dgjohnny@gmail.com;PINGHU SHI XIAOTIANDI CHILDREN''S PRODUCTS FACTORY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1983523;;;S;China, República Popular;BENMEK;ANDADOR MADHULA/REF.: MA100/VERSÕES:Verde e Azul - MA100VA,Rosa e Roxo - MA100RR,Branco e Azul Escuro - MA100BAE,Amarelo e Vermelho - MA100AV;MAT:PP, FERRO E POLIÉSTER/DIMEN.:63 X 57 X 53 CM/SIST. TRAVAMENTO:Liberação em duas ações consecutivas/SIST. MONTAGEM E FERRAGEM:MANUAL(SEM FERRAMENTA)/ACESS.:n/a/CARACTERÍSTICAS: ANDADOR COM BRINQUED;6901031000158;Incluido;15/12/2023
703571/2007;Inativo;;14/01/2021;;;GALZERANO INDUSTRIA DE CARRINHOS E BERCOS LTDA;43594977000197;1934043030;Via Prefeito Jurandyr Paixão;700;;13481149;Jd. Campo Belo;Limeira;SP;luisfernando.camargo@galzerano.com.br;WEIMEI MEI CHILDCARE PRODUCT (HUIZHOU) LTD., CO;Andadores Infantis;Portaria Inmetro nº 42 de 19/01/2018;;CE-AND/IQB 000006 54025/20-001;;;S;China, República Popular;GALZERANO;Ref.: 4030-Andador 4 em 1 Funny. Versões: 4030CR (Color), 4030VDA (Verde Água);Mat Tec polié Espuma Resina plást Itens fixação Dimens 75x71x55(cm) Sist travament dobradiça plást c/ botão acionament Sist montagem/ferragem encaixe manual Acessórios manuais brinquedos removíveis;7898089221477|7898089221996;Incluido;14/01/2021
997586/1933;Ativo;;14/05/2026;;;UNI-ART IMPORT LTDA.;68168368000105;11952844300;AV DAS INDUSTRIAS ;755;;13288163;DIST.INDL B. STORANI;VINHEDO;SP; www.unitoys.com.br;QINGYUAN XINGLONG BALL PRODUCING CO., LTD.;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2985326;Modelo 5;;S;China, República Popular;UNITOYS;ANDADOR COM EMPURRADOR - N/A - 3726 AZUL/3726 ROSA;MAT:PP, POLIÉSTER E AÇO/DIM:50X60X102 CM/SIS_TRAV:LIBERAÇÃO EM DUAS AÇÕES CONSECUTIVAS/SIS_MONT E FERRG:MANUAL (SEM FERRAMENTA)/ACESS:N/A/CARACTERISTICAS DO MODELO:ANDADOR COM BANDEJA MUSICAL;7908901504395|7908901504401;Incluido;14/05/2026
291590/1960;Inativo;;11/01/2023;;;COMPANHIA DOREL BRASIL PRODUTOS INFANTIS;10659948000883;2135547024;Av. Nilo Peçanha;1516 ;Galpão 3 ;28030035;Pq dos Rodoviários;Campos dos Goytacaze;RJ;standard@dorel.com.br;Jin Sun Gee Plastics Co., Ltd;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1701622-4;;;S;Formosa (Taiwan);Voyage;BG1401. Nome comercial: Buggy. Versões: Azul, Rosa.;PP,PVC,Ferro,POM,PU,Pol, 42x58.5x65cm. Trav:Lib.2 ações cons,Mont:Manual, Aces. Brinq.;7898509475206|7898509475213;Incluido;11/01/2023
476550/1967;Ativo;;05/08/2021;;;GALZERANO INDUSTRIA DE CARRINHOS E BERCOS LTDA;43594977000197;19999947357;Via Prefeito Jurandyr Paixão;700;;13481149;Jd. Campo Belo;Limeira;SP;luisfernando.camargo@galzerano.com.br;GALZERANO INDUSTRIA DE CARRINHOS E BERCOS LTDA;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;CE-AND/IQB 000006 54618/21-001;;;N;Brasil;GALZERANO;Ref.: 4050-Andador Torino. Versões: 4050EST (Estrela), 4050SPR (Spring);Tecido Pes, TNT, Espuma, PP, PA6, Master, Tinta, Tubo de aço. CxLxA(cm) 71x62,5x51,5 Travamento: Trilho plástico c/ botão de destrave e regulagem de altura. Montagem: Manual. Acess: Brinquedo acoplado;7908200102520|7908200102537;Incluido;17/01/2024
585594/1986;Ativo;;13/04/2026;;;VG SHOP COMERCIO ON LINE LTDA;16857384000365;1149690505;RUA PROJETADA SN KM 15 NUCLEO AGUA COMPRIDA;0;KM 15;37600000;AGUA COMPRIDA;CAMBUI;MG;gilson@vgshop.com.br;YONGXING SPORTS LIMITED;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2982826;Modelo 5;;S;China, República Popular;MULTMAXX;Desig. Com. andador infantil com empurrador Cod. Ref. MTX150 / MTX151 Quant. (aplic. para mod. 1b) n/a Mat: poliéster, abs, pp e borracha Dim. 76x65x65cm Sis. Trav. dois dispositivos independentes sendo operador simultaneamente;Sis. de Mont. e Ferragem: manual (com ferramenta) acess: N/A Car.do mod: andador ccom empurrador e brinquedo musical Vers. MTX150 cinza MTX151 rosa;7898758400394|7898758400400;Incluido;13/04/2026
879598/2012;Ativo;;29/01/2025;;;MD COMERCIO DE FERRAGENS LTDA;55274701000100;92981285408;AVENIDA JOAQUIM NABUCO, ;1094;A;69020030;CENTRO;MANAUS;AM;monadowlani@gmail.com;Hebei Zhongtai Bicycle manufacturing Co,. Ltd;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2520425;;;S;China, República Popular;ULTRA BABY;ANDADOR INFANTIL MUSICAL PARA BEBÊ/REF.:UBW-1026/PINK/GREEN/BLUE;MAT:PU,PP,AÇO,POLIÉSTER,ABS/DIM:70X60X55CM/SIST.DE TRAV.:LIB.EM DUAS AÇÕ.CONS./SIS.DE MONT.E FER.:MAN.(S/FERR.)/ACESS.:BANDE.COM BRINQ./CARAC.DO MODE.:ANDAD.C/BRINQ;7890012365050|7890012366064|7890012367078;Incluido;29/01/2025
753937/2025;Ativo;;01/12/2021;;;FAST TRADING IMPORTACAO, EXPORTACAO E COMERCIO DE BEBIDAS EIRELI;34076058000130;8130191960;AV. GOVERNADOR AGAMENON MAGALHÃES,  EDF. EMPRESSARIAL RENATO DIAS - ANDAR 15º, SALA 1502 ;4318;SALA 1502;52010075;PAISSANDU; RECIFE;PE;ricardo.ferreira@fasttradingimport.com.br;China Zhejiang Techincal Co. Ltd;Andadores Infantis;Portaria Inmetro nº 42 de 19/01/2018;;OCAN-AND.514/21-1;;;S;China, República Popular;Fast;602;Material:	PP, Ferro e Poliester/ Dimensões:	63 x 57 x 53 cm/ Sistema de Travamento: Travamento automático com liberação em duas ações consecutivas/ Sistema de Montagem e Ferragem: Manual	/Acessórios: ;;Incluido;01/12/2021
417607/2008;Ativo;;29/04/2024;;;TAPUZIM COMERCIAL LTDA;00513418000100;113856906;Av. Monte Celeste;230;250;02561000;Vila S. Maria;São Paulo;SP;sergio@babystylebrasil.com.br;SHEN ZHEN WEI MEI CHILDCARE PRODUCT LIMITED COMPANY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2118124-2;;;S;China, República Popular;Baby Style;ANDADOR FOGUETE - FOGUETE CINZA E FOGUETE ROSA;MATERIAL:PP/DIM:62X53X78CM/SISTEMA DE TRAVAME:LIBERA EM 2 AÇÕES CONSECUTIVAS/MANUAL/ACESSÓRIOS:N/A/CARACT DO MODELO:ANDADOR C BRINQUEDO NA BANDEJA;4079337285219|4079337296543;Incluido;29/04/2024
173613/1939;Ativo;;06/03/2023;;;BURIGOTTO S A INDUSTRIA E COMERCIO;51460277000138;1934464813;Rua Martino Dragone;280;;13480308;Jardim Santa Barbara;Liemira;SP;alison.smanioto@burigotto.com;JIN SUN GEE PLASTICS CO., LTD;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;CE-AND/IQB 000004 55573/23-001;Modelo 5;;S;Formosa (Taiwan);BURIGOTTO;ANDADOR OLÉ CL - REF. IXAN5143CL;PP, AÇO, TECIDO / 590 X 690 X 550 MM / TRILHO PLÁSTICO COM BOTÃO DE TRAVA/DESTRAVA E REGULAGEM DE ALTURA / REBITES, PARAFUSOS E ENCAIXE DE PEÇAS PLÁSTICAS / BANDEJA COM 2 BRINQUEDOS DE PP E NYLON;7896502944248;Incluido;29/04/2026
411455/1934;Ativo;;14/08/2019;;;BAMBOO COMERCIO, IMPORTAÇÃO E EXPORTAÇÃO EIRELI-EPP;27115224000103;8132419265;Rua. Alegre;154;Galpão A;52120125;Arruda;Recife;PE;bamboo@yescert.com.br;ZHEJIANG KINTEX INTERNATIONAL TRADING CO., LTD;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1632922;;;S;China, República Popular;BAMBOO;NOME FANTASIA: ANDAJAR GUGU MODELO: MD-18 CORES: VERDE;PLÁSTICO, METAL E FIBRA TÊXTIL,520 x 560 x 620 mm,MANUAL,MANUAL,BANDEJA, VOLANTE DO PUXADOR.;7909312341029;Excluido;22/07/2022
467617/1965;Inativo;;12/01/2023;;;COMPANHIA DOREL BRASIL PRODUTOS INFANTIS;10659948000883;2135547024;Av. Nilo Peçanha;1516 ;Galpão 3 ;28030035;Pq dos Rodoviários;Campos dos Goytacaze;RJ;standard@dorel.com.br;Jin Sun Gee Plastics Co., Ltd;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1701622-3;;;S;Formosa (Taiwan);Safety 1st;HE001. Nome comercial: Spacewalker 3 em 1. Versões: Grey, Orange.;PP,Ferro,Aço,ABS,PVC,POM,TPR,MB475,Pol,65.5x50x71.5cm.Trav:Lib.2ações cons.,Mont:Manual.Aces.Brinq.;7908238803932|7908238803949;Incluido;12/01/2023
997738/1988;Ativo;;03/04/2023;;;PLANETA - IMPORTACAO E DISTRIBUICAO DE BRINQUEDOS LTDA;13434272000141;1138951572;AV VASCO MASSAFELI;1000;G1A M1-21;06703600;JARDIM MARIA TEREZA;COTIA;SP;admin@planetadobebe.com.br;HEBEI WANXIN CHILDREN TOYS CO.,LTD.;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1765923;Modelo 5;;S;China, República Popular;MAXI BABY;ANDADOR LA BAMBA - NW-01 - AZUL #21537/ROSA #21538/VERMELHO #75268;MAT:PP E PART.ABS,AÇOD.ALTOCARB.RODAELASTÔM.TERMOP.,PVC/DIM:580X680X550(LXCXH)/SIS_TRAV:LIBER.EM 2 AÇÕES CONS./SIS_MONT E FERRG:MAN.(S/FERM)/ACES:BANDJ C BRI./CARAC.D.M.:ANDAD.C BRINQ.REG.002149/2023 ;7898975752689|7899403215370|7899403215387;Incluido;18/03/2026
761621/1991;Ativo;;04/08/2025;;;BAMBINO COMERCIAL LTDA;06006481000129;81987347022;R. 23;175;;53090190;RIO DOCE;OLINDA;PE;bambino.souza@terra.com.br;PINGHU XIAOTIANDI CHILDREN?S PRODUCTS FACTORY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2750125;Modelo 5;;S;China, República Popular;BAMBINO;ANDADOR - BA01 - ROSA/AZUL;MAT:PP,FERRO E POLIÉSTER/DIM:70X62.5X51CM/SIS_TRAV:LIBERAÇÃO EM DUAS AÇÕES CONSECUTIVAS/SIS_MONT E FERRG:MANUAL(S/FERRAM.)/ACESS.:BRINQ.CEN.DE ATIVI./CARACT.DO MODELO:ANDADOR COM BANDEJA MUSICAL;7898576907150|7898576907167;Incluido;04/08/2025
132647/1936;Ativo;;19/02/2026;;;RGM  COMERCIO E SERVICOS LTDA;18007664000148;11996294240;Avenida Angélica;511;Cj. 904;01227100;Santa Cecilia;São Paulo;SP;papush@uol.com.br;PINGHU XIAOTIANDI CHILDREN?S PRODUCTS FACTORY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2911726;Modelo 5;;S;China, República Popular;RGM;ANDADOR DREUX - R602 - AVIÃO - AVIAO;MAT:PP,FERRO E POLIÉ./DIM:70X62.5X51 CM/SIST.DE TRAV.:LIB.EM DUAS AÇÕES CONSECU./SIST.DE MONT.E FERR.:MANUAL (SEM FERRAMENTA)/ACESS:BANDEJA MUSICAL/CARACT.DO MODELO:ANDADOR COM BANDEJA MUSICAL;7898926505616;Incluido;19/02/2026
437080/1956;Ativo;;27/08/2026;;;MADHULA COMERCIO DE ARTIGOS ELETROELETRONICOS LTDA;03838532000190;92994433107;Rua Marcilio Dias;166;;69005270;Centro;Manaus;AM;mayapunjwani@gmail.com;PINGHU XIAOTIANDI CHILDREN?S PRODUCTS FACTORY;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN3141126-2;Modelo 5;;S;China, República Popular;BENMEK;ANDADOR MADHULA/ MA101/ Rosa - MA101R/ Azul - MA101A/ Verde - MA101V/ Laranja - MA101L;MAT.:PP, FERRO E POLIÉSTER/DIM.:63X57X53 CM/SIST. DE TRAV.:LIBERAÇÃO EM DUAS AÇÕES CONSECUTIVAS/SIST. MONT. E FERR.:MANUAL (SEM FERRAMENTA)/ACESS.:BRINQUEDO/CARACT. DO MOD.:ANDADOR COM BRINQUEDO;6901031000158;Incluido;27/08/2026
055625/2018;Inativo;;11/01/2023;;;COMPANHIA DOREL BRASIL PRODUTOS INFANTIS;10659948000883;2135547024;Av. Nilo Peçanha;1516 ;Galpão 3 ;28030035;Pq dos Rodoviários;Campos dos Goytacaze;RJ;standard@dorel.com.br;Jin Sun Gee Plastics Co., Ltd;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1701622-4;;;S;Formosa (Taiwan);Voyage;BG1401. Nome comercial: Buggy. Versões: Azul, Rosa.;PP,PVC,Ferro,POM,PU,Pol, 42x58.5x65cm. Trav:Lib.2 ações cons,Mont:Manual, Aces. Brinq.;7898509475206|7898509475213;Incluido;11/01/2023
197937/1974;Inativo;;12/12/2022;;;COMPANHIA DOREL BRASIL PRODUTOS INFANTIS;10659948000883;2135547024;Av. Nilo Peçanha;1516 ;Galpão 3 ;28030035;Pq dos Rodoviários;Campos dos Goytacaze;RJ;standard@dorel.com.br;Dongguan Xinyeda Hardware Plastic Products Co., Ltd;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1715922;;;S;China, República Popular;Safety 1st;11389.  Melody Garden;ABS,PP.PVC.Pol.Esp, 64x55x66cm,Trav.Lib.2açoes cons, Mon.Manual. Aces: Brinquedos.;9312541727119;Incluido;12/12/2022
349640/1944;Ativo;;06/03/2023;;;BURIGOTTO S A INDUSTRIA E COMERCIO;51460277000138;1934464813;Rua Martino Dragone;280;;13480308;Jardim Santa Barbara;Liemira;SP;alison.smanioto@burigotto.com;JIN SUN GEE PLASTICS CO., LTD;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;CE-AND/IQB 000004 55573/23-001;Modelo 5;;S;Formosa (Taiwan);BURIGOTTO;ANDADOR OLÉ CL - REF. IXAN5143CL;PP, AÇO, TECIDO / 590 X 690 X 550 MM / TRILHO PLÁSTICO COM BOTÃO DE TRAVA/DESTRAVA E REGULAGEM DE ALTURA / REBITES, PARAFUSOS E ENCAIXE DE PEÇAS PLÁSTICAS / BANDEJA COM 2 BRINQUEDOS DE PP E NYLON;7896502944248;Incluido;29/04/2026
643644/1970;Ativo;;07/02/2022;;;TUTTI BABY INDUSTRIA E COMERCIO DE ARTIGOS INFANTIS LTDA;06981862000129;4733794000;Rod. Guilherme Jensen, SC413, km13;0;;89108000;Distrito Industrial;Massaranduba;SC;certificacao@tuttibaby.com.br;TUTTI BABY INDUSTRIA E COMERCIO DE ARTIGOS INFANTIS LTDA;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN2869325;Modelo 5;;N;Brasil;TUTTI BABY;DESIGNAÇÃO COMERC SAFARI II (AZUL/ROSA/VERMELHO),PRINCESA ROSA COROA,ACQUA,EXPLORADOR (CINZA/ ROXO) CÓD D REF COMERC:ANDAD 40.002/40002003/40002004/40002007/40003004/40004002/40004003 CARACT DO MODELO:ANDADOR C BRINQUEDO;MAT:ESTRUTURA METALICA - AÇO TUBULAR/DIM:48X60,5X70CM/SIST DE TRAVA:LIBERAÇ EM 2AÇÕES CONSECUT/SIST DE MONTAGEM E FERRAGEM:PARAFUSOS E REBITES/ACESSÓ:BRINQUEDOS E ADESIVOS;7898431501615|7898431501622|7898431501639|7898431501684|7898431501691|7898431501707;Excluido;10/12/2025
615469/1977;Ativo;;09/12/2019;;;TAPUZIM COMERCIAL LTDA;00513418000100;1138569063;Av. Monte Celeste;230;250;02561000;Vila S. Maria;São Paulo;SP;ehs0770@hotmail.com;SHEN ZHEN WEI MEI CHILDCARE PRODUCT LIMITED COMPANY;Andadores Infantis;Portaria Inmetro nº 42 de 19/01/2018;;OCAN-AND.165/19-3;;;S;China, República Popular;baby style;CENTRO DE ATIVIDADES;VERSÕES: Andador play - Ref.5821 Andador meninos - Ref. 515211 Andador meninas - Ref. 51522. Material: Plástico, metal e tecido. Dimensões: 74 x 75 x 18 cm Sistema de Travamento: Stoper Sistema de Mon;4079515211993|4079515222999|4532582122994;Incluido;09/12/2019
937648/1996;Ativo;;20/10/2022;;;STYLL ADMINISTRACAO, INVESTIMENTOS, LOCACOES & SERVICOS LIMITADA;22475905000231;11994300960;Rua Marcio Carlim;401;;13849226;Parque Industrial;Mogi Guaçu;SP;alexandre@styll.com.br;STYLL ADMINISTRACAO, INVESTIMENTOS, LOCACOES & SERVICOS LIMITADA;Andadores Infantis;Portaria Inmetro nº 129 de 19/03/2021;;IN1679022;Modelo 5;;N;Brasil;STYLL BABY;ANDADOR SOFT WAY / V:V:AZ.SON.(AND-98.001-05)/RO.SON.(AND-98.002-05)/LAR.SON.(AND-98.003-05)/GUARÁ AZ.(AND-50.022-01)/GUARÁ RO.(AND-50.022-02)/GUARÁ LAR.(AND-50.022-03)/VE.SON.(AND-99.009-68)/AZ.CLÁS.(AND-98.001-04)/RO.CLÁS.(AND-98.002-04))/...;MAT:AÇO,POLIPR. E POLIÉ./DIM:640X570X470MM/SIS.DE TRAV:CATRA.EM BAI.DA BAN.(LIBER. EM DU.AÇÕ.CONS.)/SIST.DE MON.E FERR.:MANUAL(COM CHA.PHI.NÃO INCL.)/ACES:BAND.COM BRIN./ CONT.VERSÔES;7898488590037|7898488590440|7898488590457|7898488590464|7898488590624|7898488599849|7898488599856|7898488599863|7898488599870|7898488599887|789848859994;Incluido;20/10/2022
